"('P0', 'id')","('P1_a ', 'Idade')","('P1_b ', 'Genero')","('P1_e_b ', 'Regiao onde mora')","('P1_h ', 'Nivel de Ensino')","('P2_f ', 'Cargo Atual')","('P2_g ', 'Nivel')","('P2_h ', 'Faixa salarial')","('P2_i ', 'Quanto tempo de experiência na área de dados você tem?')","('P2_q ', 'Atualmente qual a sua forma de trabalho?')","('P2_r ', 'Qual a forma de trabalho ideal para você?')","('P2_a ', 'Qual sua situação atual de trabalho?')","('P2_o ', 'Quais os principais critérios que você leva em consideração no momento de decidir onde trabalhar?')","('P2_o_a ', 'Remuneração/Salário')","('P2_o_b ', 'Benefícios')","('P2_o_c ', 'Propósito do trabalho e da empresa')","('P2_o_d ', 'Flexibilidade de trabalho remoto')","('P2_o_e ', 'Ambiente e clima de trabalho')","('P2_o_f ', 'Oportunidade de aprendizado e trabalhar com referências na área')","('P2_o_g ', 'Plano de carreira e oportunidades de crescimento profissional')","('P2_o_h ', 'Maturidade da empresa em termos de tecnologia e dados')"
6m2h0jsn2j3jslj3n6m2hnvtnisuvtsu,33.0,Masculino,Sudeste,Pós-graduação,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ajtqpj0oxm3ajtqmq9ehopiwrqc8kxjm,36.0,Masculino,Nordeste,Pós-graduação,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6kr9lieu8eb5kkpl0u6kr9wutyd45nan,23.0,Feminino,Sul,Graduação/Bacharelado,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Ambiente e clima de trabalho, Oportunidade de aprendizado e trabalhar com referências na área, Flexibilidade de trabalho remoto",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6jcmqv58oershp8pc6jcmqvh7cj00m1m,40.0,Masculino,Sudeste,Pós-graduação,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Benefícios, Flexibilidade de trabalho remoto",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6hyw6oxqdodd6dp0ubxyr6hyw6o1ppss,34.0,Feminino,Centro-oeste,Pós-graduação,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Modelo 100% presencial,Modelo 100% remoto,Empregado (CLT),"Oportunidade de aprendizado e trabalhar com referências na área, Maturidade da empresa em termos de tecnologia e dados, Qualidade dos gestores e líderes",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6hdseztshndsqgxuutzhx6hdsezamr02,35.0,Masculino,Sudeste,Pós-graduação,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Plano de carreira e oportunidades de crescimento profissional, Oportunidade de aprendizado e trabalhar com referências na área, Remuneração/Salário",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6h02b106n2b7q7omft6h02jjm7ts649w,39.0,Masculino,Sudeste,Não tenho graduação formal,Suporte Técnico,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Plano de carreira e oportunidades de crescimento profissional, Oportunidade de aprendizado e trabalhar com referências na área, Ambiente e clima de trabalho",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
6fni69d2qow0rhu34ft6fnip6k2ltbcx,33.0,Masculino,Centro-oeste,Pós-graduação,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6bzwdwrc6cdef5jj6bzwdww5qys5ah02,24.0,Feminino,Sudeste,Estudante de Graduação,Engenheiro de Dados/Data Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional, Flexibilidade de trabalho remoto",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
698m340mlhr8om698k7cogdwww85x4am,27.0,Masculino,Sudeste,Pós-graduação,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Propósito do trabalho e da empresa, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
68yscwv3a3ht0b9iien68ysz17x3lao5,24.0,Masculino,Sudeste,Estudante de Graduação,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Qualidade dos gestores e líderes",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67wzkzyamo67uz5wwhev67wzk76jdjs5,26.0,Masculino,Sudeste,Graduação/Bacharelado,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Qualidade dos gestores e líderes",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
658i3h3avnoqapt8d658i4548iq5knfy,23.0,Feminino,Sudeste,Estudante de Graduação,Outro,Júnior,de R$ 2.001/mês a R$ 3000/mês,Não tenho experiência na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Propósito do trabalho e da empresa, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63js2h15rgjiijyqr63js2hmljgincl7,27.0,Feminino,Sudeste,Pós-graduação,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61jairt0zvjgpp61j9e0as15jmfhmijv,24.0,Masculino,Sudeste,Estudante de Graduação,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Estagiário,"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6196no22m0krny5610dk7u2q22ym4xyc,24.0,Masculino,Sudeste,Estudante de Graduação,Engenheiro de Dados/Data Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Oportunidade de aprendizado e trabalhar com referências na área, Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
614qnvnc5ezwu6146wqkuvbzimtojg6w,40.0,Masculino,Sul,Graduação/Bacharelado,,,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Propósito do trabalho e da empresa, Maturidade da empresa em termos de tecnologia e dados",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60kvt60xpbpqwhp60kvtbi8anyohrcp9,40.0,Masculino,Sudeste,Pós-graduação,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Modelo 100% presencial,Modelo 100% remoto,Empregado (CLT),"Remuneração/Salário, Benefícios, Plano de carreira e oportunidades de crescimento profissional",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
60gssvsgk1hn1k1q2pknt60gssvstq0p,37.0,Masculino,Sudeste,Pós-graduação,Product Manager,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo 100% remoto,Empreendedor ou Empregado (CNPJ),"Remuneração/Salário, Flexibilidade de trabalho remoto, Ambiente e clima de trabalho",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5zvzbdlgvo03yb1v5zv5301cn6epdxgr,27.0,Masculino,Sudeste,Mestrado,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5z8y7adqpo9dav3ew5z8y7ebta11oxft,22.0,Masculino,Sudeste,Estudante de Graduação,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional, Ambiente e clima de trabalho",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5z1ci87bkgmagxw2r5z1ci87lim0l57u,25.0,Feminino,Sul,Graduação/Bacharelado,,,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Modelo 100% remoto,Modelo 100% remoto,Empreendedor ou Empregado (CNPJ),"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5yxucli06iryrbp05yxuclatia4g6h40,25.0,Masculino,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Benefícios, Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5wp9zgfr5xo75c6r5wp9zzatdhqznfbo,34.0,Masculino,Sudeste,Graduação/Bacharelado,Técnico,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Servidor Público,"Remuneração/Salário, Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5vbo9w6czhc1vly0mm5vbo0ki17ogmhw,27.0,Masculino,Centro-oeste,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional, Remuneração/Salário",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5utmf2ka55odbvtotlj75utmfht6x25m,22.0,Masculino,Sul,Estudante de Graduação,Analista de Dados/Data Analyst,Júnior,Menos de R$ 1.000/mês,de 1 a 2 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Estagiário,"Remuneração/Salário, Propósito do trabalho e da empresa, Oportunidade de aprendizado e trabalhar com referências na área",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5tcf8rjtupc7i5tcf88mtum6tpdplsjd,24.0,Masculino,Sul,Estudante de Graduação,Engenheiro de Dados/Data Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Propósito do trabalho e da empresa, Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
5srvz8ksmw1xaex5srvz85kirmpn3apt,41.0,Masculino,Sudeste,Mestrado,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 5 anos,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empreendedor ou Empregado (CNPJ),"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5spmld4jkln8ylv5spvdcmf4pv0phhad,28.0,Masculino,Sudeste,Pós-graduação,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido com dias fixos de trabalho presencial,Empregado (CLT),"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5ry7z9nehxbcrthe3v5ry7dqnsy13zsv,28.0,Masculino,Sul,Graduação/Bacharelado,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área, Ambiente e clima de trabalho",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
5rpad5mafko5rpayoy17ulfjbtq0z0o0,28.0,Masculino,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Plano de carreira e oportunidades de crescimento profissional, Maturidade da empresa em termos de tecnologia e dados, Qualidade dos gestores e líderes",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5rbwxed6dykaj9iolza5rbwxbocdb9rs,41.0,Masculino,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Data Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Remuneração/Salário, Oportunidade de aprendizado e trabalhar com referências na área, Ambiente e clima de trabalho",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5pu3as4yav9fiygds55punp0pxxv3bi4,27.0,Masculino,Sudeste,Pós-graduação,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo 100% remoto,Modelo 100% remoto,Empreendedor ou Empregado (CNPJ),"Remuneração/Salário, Flexibilidade de trabalho remoto, Ambiente e clima de trabalho",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5p6v642xr4dcmj5p6vw6hx623ghfw2u7,32.0,Feminino,Sudeste,Pós-graduação,Suporte Técnico,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 4 a 5 anos,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional, Reputação que a empresa tem no mercado",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5p3ah9i27frqlv2tdf3dkv95p3ah9mi7,49.0,Masculino,Sul,Graduação/Bacharelado,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Benefícios, Propósito do trabalho e da empresa",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5lgrw03hswb2v5lgreerku5xzj6x07c5,38.0,Masculino,Sudeste,Graduação/Bacharelado,Outro,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Plano de carreira e oportunidades de crescimento profissional, Flexibilidade de trabalho remoto",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5keaa2i2hqkvgo7mdvw5keard0136oox,38.0,Masculino,Sudeste,Graduação/Bacharelado,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Remuneração/Salário, Flexibilidade de trabalho remoto, Maturidade da empresa em termos de tecnologia e dados",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5jm8pce4urwxhk32km5i5jm8piug2371,45.0,Masculino,Sudeste,Pós-graduação,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Modelo 100% remoto,Modelo 100% remoto,Empregado (CLT),"Plano de carreira e oportunidades de crescimento profissional, Flexibilidade de trabalho remoto, Oportunidade de aprendizado e trabalhar com referências na área",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
5iqw0mj61l7xfeg03tbdv5iqw0mjyeti,30.0,Masculino,Sudeste,Graduação/Bacharelado,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empreendedor ou Empregado (CNPJ),"Oportunidade de aprendizado e trabalhar com referências na área, Benefícios, Maturidade da empresa em termos de tecnologia e dados",0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5ifnjmnngy57d65nss155ifnj8f8hui6,30.0,Feminino,Nordeste,Graduação/Bacharelado,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Plano de carreira e oportunidades de crescimento profissional, Oportunidade de aprendizado e trabalhar com referências na área, Remuneração/Salário",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5hzmshfmmhf3x2np6ejgdj5hzmsh0u8j,25.0,Masculino,Norte,Estudante de Graduação,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo 100% remoto,Empregado (CLT),"Flexibilidade de trabalho remoto, Plano de carreira e oportunidades de crescimento profissional, Remuneração/Salário",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5hdfyae7l6iry256y5hdfyae7lcx39b4,38.0,Masculino,Sudeste,Pós-graduação,Outras Engenharias (não inclui dev),Pleno,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Empregado (CLT),"Oportunidade de aprendizado e trabalhar com referências na área, Plano de carreira e oportunidades de crescimento profissional, Remuneração/Salário",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
